"","endTime","artistName","trackName","msPlayed"
"2284","2022-10-18 22:11","Fabrizio Paterlini","Rue des trois frères",3157
"2285","2022-10-18 22:11","Jon Hopkins","Emerald Rush",3507
"2286","2022-10-18 22:11","Pinegrove","Old Friends",207720
"2287","2022-10-18 22:13","Ramin Djawadi","Maester",91881
"2288","2022-10-18 22:15","Her's","What Once Was",2321
"2289","2022-10-18 22:15","Pond","Paint Me Silver",1486
"2290","2022-10-18 22:15","Tobe Nwigwe","HËÂT RŌČK.",136974
"2291","2022-10-18 22:17","Tame Impala","Posthumous Forgiveness",124946
"2292","2022-10-18 22:17","Goth Babe","Her Vacation",2391
"2293","2022-10-18 22:17","JAWNY","Honeypie",2159
"2294","2022-10-18 23:33","The Weeknd","Blinding Lights",200040
"2295","2022-10-18 23:34","Clairo","Bags",2438
"2296","2022-10-18 23:34","Wallows","Drunk on Halloween",2252
"2297","2022-10-18 23:34","Philip Glass","New York - Mad Rush",57604
"2298","2022-10-18 23:34","Gus Dapperton","I'm Just Snacking",1996
"2299","2022-10-18 23:34","Peach Pit","Alrighty Aphrodite",1996
"2300","2022-10-18 23:35","Turnover","Super Natural",4829
"2301","2022-10-18 23:36","Flycatcher","Calamine",68405
"2302","2022-10-18 23:38","Beach Goons","Without U",6269
"2303","2022-10-18 23:38","Houses","Fast Talk",164699
"2304","2022-10-18 23:39","Kanye West","Everything I Am",1671
"2305","2022-10-18 23:40","Kanye West","Hands On",64319
"2306","2022-10-18 23:41","Kanye West","Follow God",104591
"2307","2022-10-18 23:42","FINNEAS","I Don't Miss You at All",7293
"2308","2022-10-19 00:20","Sam Smith","Unholy (feat. Kim Petras)",102400
"2309","2022-10-19 00:20","Post Malone","I Like You (A Happier Song) (with Doja Cat)",4133
"2310","2022-10-19 00:22","BLACKPINK","Hard to Love",3436
"2311","2022-10-19 00:22","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)",142059
"2312","2022-10-19 00:22","BLACKPINK","Tally",9589
"2313","2022-10-19 00:25","BLACKPINK","Pink Venom",186964
"2314","2022-10-19 00:40","Beyoncé","CUFF IT",161431
"2315","2022-10-19 00:43","Charlie Puth","Loser",188685
"2316","2022-10-19 13:00","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)",210575
"2317","2022-10-19 14:06","Elton John","Hold Me Closer",202245
"2318","2022-10-19 15:00","my!lane","This Feeling",39067
"2319","2022-10-19 15:04","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)",210575
"2320","2022-10-19 15:07","my!lane","This Feeling",163829
"2321","2022-10-19 15:10","Paramore","This Is Why",207652
"2322","2022-10-19 15:13","Djo","End of Beginning",159245
"2323","2022-10-19 15:15","Damian Ukeje","Chippin' In",159117
"2324","2022-10-19 21:30","BLACKPINK","Pretty Savage",201122
"2325","2022-10-19 22:07","Lexie Liu","SHADOW",236772
"2326","2022-10-19 22:10","Tove Lo","2 Die 4",185875
"2327","2022-10-19 22:13","David Guetta","I'm Good (Blue)",175238
"2328","2022-10-19 22:15","BLACKPINK","Pink Venom",170817
"2329","2022-10-19 22:19","Rema","Calm Down (with Selena Gomez)",239317
"2330","2022-10-19 22:21","Khalid","Satellite",112312
"2331","2022-10-19 22:26","Bien","Electric Dream",265840
"2332","2022-10-19 22:30","Tim Atlas","Figure A",271772
"2333","2022-10-19 22:34","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)",210575
"2334","2022-10-19 22:37","BLACKPINK","Ready For Love",184677
"2335","2022-10-19 22:40","VALORANT","Fire Again",206776
"2336","2022-10-19 22:43","Yung Gravy","C'est La Vie (with bbno$ & Rich Brian)",160161
"2337","2022-10-19 22:45","Armani White","BILLIE EILISH.",99282
"2338","2022-10-19 22:48","BLACKPINK","How You Like That",182956
"2339","2022-10-19 22:49","Duke & Jones","Jiggle Jiggle",97208
"2340","2022-10-19 22:51","LISA","MONEY",81150
"2341","2022-10-19 22:54","BLACKPINK","Love To Hate Me",171797
"2342","2022-10-19 22:56","Asako Toki","HOME",131070
"2343","2022-10-19 22:57","Jaden","Photograph",87469
"2344","2022-10-19 23:01","BLACKPINK","You Never Know",231201
"2345","2022-10-19 23:05","Frank Ocean","Ivy",249191
"2346","2022-10-19 23:08","Harry Styles","Cherry",144036
"2347","2022-10-20 01:53","bbno$","top gun",16486
"2348","2022-10-20 01:54","Zeph","could you love me while i hate myself",55518
"2349","2022-10-20 01:57","Harry Styles","Music For a Sushi Restaurant",193813
"2350","2022-10-20 02:00","Mt. Joy","Silver Lining",198600
"2351","2022-10-20 02:04","Djo","Keep Your Head Up",217225
"2352","2022-10-20 02:07","Rainbow Kitten Surprise","All That and More (Sailboat)",171025
"2353","2022-10-20 02:10","Remi Wolf","Photo ID (with Dominic Fike)",209970
"2354","2022-10-20 02:13","S$DD","The Night's Our Town",174511
"2355","2022-10-20 02:17","Declan McKenna","Brazil",3934
"2356","2022-10-20 02:17","Caamp","Peach Fuzz",4667
"2357","2022-10-20 02:17","COIN","Talk Too Much",4713
"2358","2022-10-20 02:17","Dayglow","Hot Rod",204014
"2359","2022-10-20 02:20","Briston Maroney","Small Talk",198808
"2360","2022-10-20 02:22","Rex Orange County","AMAZING",115321
"2361","2022-10-20 02:26","Adele","Oh My God",225148
"2362","2022-10-20 02:29","Sure Sure","Warm Animal",200065
"2363","2022-10-20 16:54","The 1975","Oh Caroline",165070
"2364","2022-10-20 16:55","Gracie Abrams","Difficult",69850
"2365","2022-10-20 16:58","The 1975","Oh Caroline",167260
"2366","2022-10-20 17:01","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)",210575
"2367","2022-10-20 17:02","Tove Lo","Grapefruit",19984
"2368","2022-10-20 17:05","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)",210575
"2369","2022-10-20 17:09","Tove Lo","Grapefruit",231333
"2370","2022-10-20 17:12","Sam Smith","Unholy (feat. Kim Petras)",156943
"2371","2022-10-20 17:15","Jessie Murph","How Could You",187813
"2372","2022-10-20 17:18","girl in red","October Passed Me By",165746
"2373","2022-10-20 17:21","Ed Sheeran","Celestial",209026
"2374","2022-10-20 17:23","Charlie Puth","Charlie Be Quiet!",128364
"2375","2022-10-20 17:26","charlieonnafriday","Enough",185266
"2376","2022-10-20 17:29","Nessa Barrett","dear god",132106
"2377","2022-10-20 17:33","Noah Kahan","Growing Sideways",255143
"2378","2022-10-20 17:35","FLETCHER","Serial Heartbreaker",133226
"2379","2022-10-20 17:39","Måneskin","THE LONELIEST",247067
"2380","2022-10-20 17:43","Stormzy","Hide & Seek",208350
"2381","2022-10-20 17:45","Dermot Kennedy","Kiss Me",111626
"2382","2022-10-20 17:49","Rosa Walton","I Really Want to Stay at Your House",246652
"2383","2022-10-20 17:52","Aligns","Friday Night Fire Fight",214700
"2384","2022-10-20 17:55","BLACKPINK","Shut Down",175889
"2385","2022-10-20 17:58","David Guetta","I'm Good (Blue)",175238
"2386","2022-10-20 18:01","Djo","End of Beginning",159245
"2387","2022-10-20 18:03","Sam Smith","Unholy (feat. Kim Petras)",156943
"2388","2022-10-20 18:07","Kendrick Lamar","Rich Spirit",202285
"2389","2022-10-20 18:10","BLACKPINK","Typa Girl",179172
"2390","2022-10-20 18:13","Paramore","This Is Why",207652
"2391","2022-10-20 18:14","Tyler Childers","Feathered Indians",29239
"2392","2022-10-20 18:18","Ellie Goulding","Let It Die",4450
"2393","2022-10-20 18:18","Frank Ocean","Lost",16269
"2394","2022-10-20 18:18","Grimes","Delicate Weapon",230270
"2395","2022-10-20 18:19","Ellie Goulding","Let It Die",73723
"2396","2022-10-20 18:22","Major Lazer","Powerful",11981
"2397","2022-10-20 18:22","Dawid Podsiadło","Let You Down",166161
"2398","2022-10-20 18:22","Lexie Liu","SHADOW",7523
"2399","2022-10-20 18:26","Lexie Liu","SHADOW",236772
"2400","2022-10-20 18:30","The Oklahoma Kid","Melt into You",218888
"2401","2022-10-20 18:31","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)",36584
"2402","2022-10-20 18:34","Franz Ferdinand","This fffire - New Version",181794
"2403","2022-10-20 20:30","BAND-MAID","Turn me on",223271
"2404","2022-10-20 21:50","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)",20897
"2405","2022-10-20 21:51","WILLOW","<maybe> it's my fault",47066
"2406","2022-10-20 21:53","Djo","End of Beginning",159245
"2407","2022-10-20 21:54","Improvement Movement","Strange Secrets Worth Knowing",63723
"2408","2022-10-20 21:58","Nick Dorian","Casanova",212453
"2409","2022-10-20 22:02","Forest Claudette","Creaming Soda",218499
"2410","2022-10-20 22:03","Stage Kids","Welcome to the Jungle",99202
"2411","2022-10-20 22:06","Jes Dotby","The Job Will Never Get Done",163439
"2412","2022-10-20 22:09","Stradcopy","TWYLM",163333
"2413","2022-10-20 22:12","Ev Bird","The Ring",189750
"2414","2022-10-20 22:14","Pheeno","Dish",137647
"2415","2022-10-20 22:17","Ogi","Bitter",183453
"2416","2022-10-20 22:19","Cottonwood Firing Squad","hospital beach",124743
"2417","2022-10-20 22:23","DAISY","HUBBA BUBBA",214500
"2418","2022-10-20 22:26","the moss","Insomnia",192134
"2419","2022-10-20 22:36","Groupthink","Guilty Pleasure",187059
"2420","2022-10-20 22:39","The Wrecks","Where Are You Now? (feat. girlhouse)",225128
"2421","2022-10-20 22:43","Stolen Nova","Lauren Bacall",227583
"2422","2022-10-20 22:46","dba James","Something Else",182400
"2423","2022-10-20 22:50","Lupin","Vampire",237079
"2424","2022-10-20 22:53","Harbor Day","Looks",153043
"2425","2022-10-20 22:55","Pote Baby","Do Me",156456
"2426","2022-10-20 23:00","Chon","Sablier",270528
"2427","2022-10-20 23:02","Yotam Perel","Mushrooms & Chocolatemilk",120000
"2428","2022-10-20 23:04","See You Next Year","Mean Girl",152843
"2429","2022-10-20 23:07","Omar Apollo","Hit Me Up",160000
"2430","2022-10-20 23:11","U.S. Girls","L-Over",245834
"2431","2022-10-20 23:13","tsubi club","burbank house",101647
"2432","2022-10-20 23:15","Verzache","Caffeine",143360
"2433","2022-10-20 23:19","Movements","Cherry Thrill",199521
"2434","2022-10-20 23:22","Blood Cultures","Set it on Fire",213053
"2435","2022-10-20 23:24","Pale Jay","For James",83046
"2436","2022-10-20 23:33","Ripe","Settling",188316
"2437","2022-10-20 23:36","Virginia To Vegas","Just Friends",168946
"2438","2022-10-20 23:39","Cold War Kids","First",200360
"2439","2022-10-20 23:42","Glass Animals","Solar Power - Spotify Singles",173889
"2440","2022-10-20 23:44","Lawrence","Casualty",143893
"2441","2022-10-20 23:48","Lawrence","Don't Lose Sight",208066
"2442","2022-10-20 23:52","The Brook & The Bluff","Halfway Up",235024
"2443","2022-10-20 23:55","Ripe","Downward",224411
"2444","2022-10-21 00:01","Ripe","Pretty Dirty (In the Fading Light)",343404
"2445","2022-10-21 00:05","Ripe","Noise in the Forest",208047
"2446","2022-10-21 00:08","Ripe","First Time Feeling",209693
"2447","2022-10-21 00:13","Ripe","Goon Squad",316742
"2448","2022-10-21 00:17","Ripe","Little Lighter",229621
"2449","2022-10-21 00:21","Ripe","Lola (Bonus Track)",209159
"2450","2022-10-21 00:24","Ripe","Five in the Morning",190026
"2451","2022-10-21 00:28","Ripe","Flipside",218965
"2452","2022-10-21 00:32","Ripe","Follow Through",279399
"2453","2022-10-21 00:37","Ripe","Stanky",276871
"2454","2022-10-21 00:41","Ripe","Passerby",242877
"2455","2022-10-21 00:46","Ripe","Young Tom Rose",333557
"2456","2022-10-21 00:50","Ripe","Ladies Night",230149
"2457","2022-10-21 00:53","Ripe","Beta Male",138003
"2458","2022-10-21 00:56","Panic! At The Disco","I Write Sins Not Tragedies",186634
"2459","2022-10-21 01:00","AJR","Next Up Forever",256546
"2460","2022-10-21 01:05","Vampire Weekend","Harmony Hall",308733
"2461","2022-10-21 01:09","Hippo Campus","Buttercup",226610
"2462","2022-10-21 01:13","Ryan Montbleau","Songbird",246293
"2463","2022-10-21 01:21","Sofi Tukker","Drinkee",297507
"2464","2022-10-21 01:24","The Basics","Roundabout",177353
"2465","2022-10-21 01:28","Red Hot Chili Peppers","By the Way",216973
"2466","2022-10-21 14:17","Ripe","Yesterday's Clothes",26062
"2467","2022-10-21 14:19","Lexie Liu","SHADOW",110643
"2468","2022-10-21 14:20","Dawid Podsiadło","Let You Down",56633
"2469","2022-10-21 14:21","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)",98824
"2470","2022-10-21 14:23","Paramore","This Is Why",2275
"2471","2022-10-21 14:23","my!lane","This Feeling",120395
"2472","2022-10-21 14:26","Djo","End of Beginning",159245
"2473","2022-10-21 14:27","Damian Ukeje","Chippin' In",29195
"2474","2022-10-21 22:13","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)",19460
"2475","2022-10-21 22:13","Northlane","Echo Chamber",10860
"2476","2022-10-21 22:40","Grimes","Delicate Weapon",10040
"2477","2022-10-22 15:53","Arlo Parks","Too Good",221000
"2478","2022-10-22 15:57","Del Water Gap","Ode to a Conversation Stuck in Your Throat",199232
"2479","2022-10-22 16:00","City and Colour","Lover Come Back",234698
"2480","2022-10-22 16:04","The Brook & The Bluff","Halfway Up",235024
"2481","2022-10-22 16:08","Arlo Parks","Eugene",21803
"2482","2022-10-22 16:08","Vulfpeck","1612",199639
"2483","2022-10-22 16:08","Vulfpeck","Funky Duck",15185
"2484","2022-10-22 16:13","Bloxernicc","Noob Song",766
"2485","2022-10-22 16:13","The Duck","The Duck Song",16625
"2486","2022-10-22 16:21","Fleetwood Mac","Have You Ever Loved a Woman (Live) [Remastered]",470936
"2487","2022-10-22 16:24","Dorothy","Pretty When You’re High",205026
"2488","2022-10-22 16:28","James Bay","Hold Back The River",238746
"2489","2022-10-22 16:33","Foxwarren","Sunset Canyon",260090
"2490","2022-10-22 16:35","Million Miles","Ice Cream & Cigarettes",172240
"2491","2022-10-22 16:39","Q","Take Me Where Your Heart Is",192896
"2492","2022-10-22 16:43","Unknown Mortal Orchestra","Hunnybee",268333
"2493","2022-10-22 16:46","Jackson Browne","Doctor My Eyes",199906
"2494","2022-10-22 16:50","Arlo Parks","Too Good",221000
"2495","2022-10-22 16:54","Arlo Parks","Eugene",223413
"2496","2022-10-22 16:57","Del Water Gap","Ode to a Conversation Stuck in Your Throat",199232
"2497","2022-10-22 17:03","Otis Redding","Cigarettes and Coffee",358948
"2498","2022-10-22 17:06","Etta James","A Sunday Kind Of Love",196133
"2499","2022-10-22 17:08","Pinegrove","Angelina",101053
"2500","2022-10-22 17:15","Car Seat Headrest","Drunk Drivers/Killer Whales",351438
"2501","2022-10-22 17:15","Charles Mingus","II B.S. - Edit",3459
"2502","2022-10-22 17:16","City and Colour","Lover Come Back",4620
"2503","2022-10-22 17:19","beabadoobee","She Plays Bass",207106
"2504","2022-10-22 17:19","Vulfpeck","1612",17116
"2505","2022-10-22 17:22","Tyler Childers","Charleston Girl (Live)",179720
"2506","2022-10-22 17:26","Tamino","Indigo Night",5886
"2507","2022-10-22 17:26","Pinegrove","Angelina",1718
"2508","2022-10-22 17:26","Billy Joel","Vienna",214240
"2509","2022-10-22 17:29","Oracle Sisters","Asc. Scorpio",166601
"2510","2022-10-22 17:32","River Whyless","Motel 6",195126
"2511","2022-10-22 17:35","NEIL FRANCES","Teardrops",171795
"2512","2022-10-22 19:11","Simon & Garfunkel","The Boxer",308520
"2513","2022-10-22 19:15","White Denim","Take It Easy (Ever After Lasting Love)",207106
"2514","2022-10-22 19:18","Girlhood","The Love I Need",203985
"2515","2022-10-22 19:21","Khruangbin","People Everywhere (Still Alive)",159013
"2516","2022-10-22 19:24","The Flying Stars Of Brooklyn NY","My God Has A Telephone",175492
"2517","2022-10-22 19:26","Biig Piig","Sunny",157333
"2518","2022-10-22 19:29","Sharon Jones & The Dap-Kings","Tell Me",166766
"2519","2022-10-22 19:32","Kate Bollinger","A Couple Things",160006
"2520","2022-10-22 20:14","Little Willie John","Need Your Love So Bad",136920
"2521","2022-10-22 20:18","Pinegrove","Aphasia",270933
"2522","2022-10-22 20:21","Joy Crookes","No Hands",131097
"2523","2022-10-22 20:23","The Little Dippers","Forever - Single Version",122176
"2524","2022-10-22 20:25","Dijon","Talk Down",123437
"2525","2022-10-22 20:28","Mt. Joy","Rearrange Us",188066
"2526","2022-10-22 21:19","Biig Piig","Oh No",56740
"2527","2022-10-22 21:23","Tyler Childers","Nose On The Grindstone (OurVinyl Sessions)",204000
"2528","2022-10-22 21:28","Dorothy","Pretty When You’re High",11215
"2529","2022-10-22 21:28","Caamp","By and By",280794
"2530","2022-10-22 21:28","Mipso","Red Eye to Raleigh",20028
"2531","2022-10-22 21:32","Millie Turner","Swimming Pool",223853
"2532","2022-10-22 21:35","Rainbow Kitten Surprise","Devil Like Me",188280
"2533","2022-10-22 21:39","MICHELLE","THE BOTTOM",219833
"2534","2022-10-22 22:04","Mt. Joy","Strangers",152660
"2535","2022-10-22 22:08","Turnpike Troubadours","Pay No Rent",241838
"2536","2022-10-22 22:11","Djo","End of Beginning",159245
"2537","2022-10-22 22:16","Del Water Gap","Ode to a Conversation Stuck in Your Throat",9938
"2538","2022-10-22 22:16","City and Colour","Lover Come Back",2809
"2539","2022-10-22 22:16","Charles Wesley Godwin","Hardwood Floors",45604
"2540","2022-10-22 22:19","Ashe","omw",171161
"2541","2022-10-22 22:23","Ebony Loren","All That I Need",222457
"2542","2022-10-22 22:25","Meghan Trainor","Made You Look",134256
"2543","2022-10-22 22:28","Harrison Finks","Making it Right",137798
"2544","2022-10-22 22:31","Stacey Ryan","Fall In Love Alone",205427
"2545","2022-10-22 22:35","Young Gun Silver Fox","Rolling Back",223720
"2546","2022-10-22 22:38","Mt. Joy","Rearrange Us",187335
"2547","2022-10-22 22:42","Sarah Kang","end credits",248500
"2548","2022-10-22 22:45","spill tab","Velcro (feat. Gus Dapperton)",192793
"2549","2022-10-22 22:48","Haley Joelle","Magical Thinking",173985
"2550","2022-10-22 22:52","Zella Day","Dance For Love",262536
"2551","2022-10-22 22:55","TORA","Higher",159267
"2552","2022-10-22 22:58","Mt. Joy","Strangers",193186
"2553","2022-10-22 23:02","Thunder Jackson","How Did You Leave?",200677
"2554","2022-10-22 23:04","Dora Jar","Lagoon",153315
"2555","2022-10-22 23:07","St. Paul & The Broken Bones","Apollo",138775
"2556","2022-10-22 23:10","Lake Street Dive","Hypotheticals",230178
"2557","2022-10-22 23:14","Tom Misch","Lost in Paris",194023
"2558","2022-10-22 23:18","Tame Impala","Is It True",239266
"2559","2022-10-22 23:21","Vulfpeck","LAX",225665
"2560","2022-10-22 23:25","Leon Bridges","Motorbike",188617
"2561","2022-10-22 23:30","Khruangbin","Mariella",310553
"2562","2022-10-22 23:33","Lord Huron","Not Dead Yet",177366
"2563","2022-10-22 23:37","Fleet Foxes","Sunblind",253613
"2564","2022-10-22 23:43","Sammy Rae & The Friends","Kick It to Me",387600
"2565","2022-10-22 23:48","Lana Del Rey","Buddy's Rendezvous",301480
"2566","2022-10-22 23:52","Zella Day","Golden",201653
"2567","2022-10-22 23:56","Bay Ledges","In Water",227350
"2568","2022-10-22 23:59","Leon Bridges","Steam",203091
"2569","2022-10-23 00:02","Vulfpeck","Back Pocket",181259
"2570","2022-10-23 00:06","Sir Woman","Party City",260309
"2571","2022-10-23 00:10","Drugdealer","Someone to Love",236666
"2572","2022-10-23 00:15","Lord Huron","Mine Forever",288283
"2573","2022-10-23 00:19","Lake Street Dive","Automatic",238613
"2574","2022-10-23 00:23","Durand Jones & The Indications","Witchoo",222901
"2575","2022-10-23 00:27","CMAT","I Don't Really Care for You",244693
"2576","2022-10-23 00:28","Rex Orange County","AMAZING",85186
"2577","2022-10-23 00:32","Anderson .Paak","Fire In The Sky",201786
"2578","2022-10-23 00:34","Tai Verdes","sheluvme",150840
"2579","2022-10-23 00:37","Lake Street Dive","Hypotheticals - Edit",190647
"2580","2022-10-23 00:42","The Knocks","Slow Song (with Dragonette)",253723
"2581","2022-10-23 00:45","Wilder Woods","Supply & Demand",196451
"2582","2022-10-23 00:48","Quinn Devlin","California Wine",187231
