"track_name","min_played","artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Golden Hour",19.8453,"Kacey Musgraves","70kkdajctXSbqSMJbQO424","7f6xPqyaolTiziKf5R5Z0c","album","2018-03-30","2018","day","0.611","0.555","6","-6.372","0","0.0274","0.0952","0","0.11","0.413","88.969","0pMfPzdRiPAoSM9yWF4OcT","https://api.spotify.com/v1/audio-analysis/0pMfPzdRiPAoSM9yWF4OcT","4","1","198453","FALSE","https://api.spotify.com/v1/tracks/0pMfPzdRiPAoSM9yWF4OcT","FALSE",NA,"12","track","spotify:track:0pMfPzdRiPAoSM9yWF4OcT","https://open.spotify.com/track/0pMfPzdRiPAoSM9yWF4OcT","Golden Hour","F#","minor","F# minor"
"I Want To Talk About You",19.6313,"Ryo Fukui","4V7Ate3UISn8cy06xnAprh","5Uny0mkKiVGDat7H6SNDyS","album","1976","1976","year","0.468","0.241","8","-12.938","1","0.0352","0.941","0.916","0.259","0.0873","115.149","51SEkcIzdhHMwJkPkMmRzd","https://api.spotify.com/v1/audio-analysis/51SEkcIzdhHMwJkPkMmRzd","4","1","392626","FALSE","https://api.spotify.com/v1/tracks/51SEkcIzdhHMwJkPkMmRzd","FALSE","https://p.scdn.co/mp3-preview/ff207bc8dd629173859c0214a22c417f93dc8a9e?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:51SEkcIzdhHMwJkPkMmRzd","https://open.spotify.com/track/51SEkcIzdhHMwJkPkMmRzd","シーナリィ","G#","major","G# major"
"Off Deez (with J. Cole)",19.2809666666667,"JID","6U3ybJ9UHNKEdsH7ktGBZ7","2oI6gtIXrvNiL2VEMmj5kY","album","2018-11-26","2018","day","0.836","0.579","9","-6.164","1","0.243","0.00207","0","0.11","0.431","85.486","3JAeYOjyJodI4PRs44lx2l","https://api.spotify.com/v1/audio-analysis/3JAeYOjyJodI4PRs44lx2l","4","1","213357","TRUE","https://api.spotify.com/v1/tracks/3JAeYOjyJodI4PRs44lx2l","FALSE",NA,"4","track","spotify:track:3JAeYOjyJodI4PRs44lx2l","https://open.spotify.com/track/3JAeYOjyJodI4PRs44lx2l","DiCaprio 2","A","major","A major"
"Follow You to Virgie (Live)",19.2082833333333,"Tyler Childers","13ZEDW6vyBF12HYcZRr4EV","7lf0m3iNU59X4r8udCQcB6","album","2018-06-29","2018","day","0.591","0.272","11","-10.749","1","0.0561","0.892","1.96e-05","0.629","0.312","72.507","55aK86IrWnMT6XoMwBs5ca","https://api.spotify.com/v1/audio-analysis/55aK86IrWnMT6XoMwBs5ca","4","1","204106","FALSE","https://api.spotify.com/v1/tracks/55aK86IrWnMT6XoMwBs5ca","FALSE","https://p.scdn.co/mp3-preview/bdeaee6cce0603445d21bfa231b83a08875c8451?cid=c754a384dab5409faec10df188bbe142","7","track","spotify:track:55aK86IrWnMT6XoMwBs5ca","https://open.spotify.com/track/55aK86IrWnMT6XoMwBs5ca","Live on Red Barn Radio I & II","B","major","B major"
"Cocaine Jesus",19.1864333333333,"Rainbow Kitten Surprise","4hz8tIajF2INpgM0qzPJz2","0dWSX9CFOP26qyoIppxPbd","album","2015-04-25","2015","day","0.823","0.361","2","-7.682","1","0.0409","0.142","0","0.303","0.169","119.932","3PVBgrzT0nVS1VzJ3MoSXP","https://api.spotify.com/v1/audio-analysis/3PVBgrzT0nVS1VzJ3MoSXP","4","1","229666","TRUE","https://api.spotify.com/v1/tracks/3PVBgrzT0nVS1VzJ3MoSXP","FALSE","https://p.scdn.co/mp3-preview/066cf1e15ff9b94105f51f0bbb824cb114658f8c?cid=c754a384dab5409faec10df188bbe142","7","track","spotify:track:3PVBgrzT0nVS1VzJ3MoSXP","https://open.spotify.com/track/3PVBgrzT0nVS1VzJ3MoSXP","RKS","D","major","D major"
"bad guy",19.1374666666667,"Billie Eilish","6qqNVTkY8uBg9cP3Jd7DAH","0S0KGZnfBGSIssfF54WSJh","album","2019-03-29","2019","day","0.701","0.425","7","-10.965","1","0.375","0.328","0.13","0.1","0.562","135.128","2Fxmhks0bxGSBdJ92vM42m","https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m","4","1","194087","FALSE","https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m","FALSE",NA,"2","track","spotify:track:2Fxmhks0bxGSBdJ92vM42m","https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","G","major","G major"
"Me and Your Mama",19.02515,"Childish Gambino","73sIBHcqh3Z3NyqHKZ7FOL","7caGY3YPOchIO8xLvTKWN4","album","2016-12-02","2016","day","0.545","0.442","5","-12.111","1","0.0352","0.0104","0.0271","0.0664","0.242","118.073","4AFsRbaLKRWo3dDtjDFA2V","https://api.spotify.com/v1/audio-analysis/4AFsRbaLKRWo3dDtjDFA2V","3","1","379226","FALSE","https://api.spotify.com/v1/tracks/4AFsRbaLKRWo3dDtjDFA2V","FALSE","https://p.scdn.co/mp3-preview/8ba7709544af32620888fefe2b3cf6e692257aaa?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:4AFsRbaLKRWo3dDtjDFA2V","https://open.spotify.com/track/4AFsRbaLKRWo3dDtjDFA2V","""Awaken, My Love!""","F","major","F major"
"ホライズン（Remastered）",19.0008666666667,"Ryo Fukui","4V7Ate3UISn8cy06xnAprh","50bEpoP3SQ7z008gIDe5hJ","album","2022-08-26","2022","day","0.302","0.866","2","-9.128","0","0.0383","0.3","0.828","0.0938","0.715","140.72","45AHa73MbCj5R3QWG0gRGK","https://api.spotify.com/v1/audio-analysis/45AHa73MbCj5R3QWG0gRGK","4","1","570026","FALSE","https://api.spotify.com/v1/tracks/45AHa73MbCj5R3QWG0gRGK","FALSE","https://p.scdn.co/mp3-preview/03288e0757aaffe1f8cca6ce4e29cee5a3129b38?cid=c754a384dab5409faec10df188bbe142","4","track","spotify:track:45AHa73MbCj5R3QWG0gRGK","https://open.spotify.com/track/45AHa73MbCj5R3QWG0gRGK","シーナリィ・オブ・ジャパニーズ・ジャズ：ベスト・オブ・福居良","D","minor","D minor"
"No Drugs",18.847,"Pinegrove","2gbT6GPXMis0OAkZbEQCYB","6FzcxK2QjKUjoT9vh0z4Vw","album","2020-07-08","2020","day","0.433","0.317","7","-12.238","1","0.0357","0.843","6.66e-06","0.331","0.188","92.424","5VQEyLI5ZwCanoW7xR7pM5","https://api.spotify.com/v1/audio-analysis/5VQEyLI5ZwCanoW7xR7pM5","4","1","168946","FALSE","https://api.spotify.com/v1/tracks/5VQEyLI5ZwCanoW7xR7pM5","FALSE","https://p.scdn.co/mp3-preview/d0b58f1cb67b9a6d89e53617701f9b984115eb08?cid=c754a384dab5409faec10df188bbe142","4","track","spotify:track:5VQEyLI5ZwCanoW7xR7pM5","https://open.spotify.com/track/5VQEyLI5ZwCanoW7xR7pM5","Marigold (Expanded Edition)","G","major","G major"
"No Drugs",18.847,"Pinegrove","2gbT6GPXMis0OAkZbEQCYB","6gVVXym1g4L51txS2e6slf","album","2020-01-17","2020","day","0.433","0.317","7","-12.238","1","0.0357","0.843","6.66e-06","0.331","0.188","92.424","3JfZDI5g3LGO2GFr2iUEAH","https://api.spotify.com/v1/audio-analysis/3JfZDI5g3LGO2GFr2iUEAH","4","1","168946","FALSE","https://api.spotify.com/v1/tracks/3JfZDI5g3LGO2GFr2iUEAH","FALSE","https://p.scdn.co/mp3-preview/d0b58f1cb67b9a6d89e53617701f9b984115eb08?cid=c754a384dab5409faec10df188bbe142","4","track","spotify:track:3JfZDI5g3LGO2GFr2iUEAH","https://open.spotify.com/track/3JfZDI5g3LGO2GFr2iUEAH","Marigold","G","major","G major"
"I Need My Girl",18.8059166666667,"The National","2cCUtGK9sDU2EoElnk0GNB","4OI9hKTm1QMRQunqHCfSSL","album","2013-05-20","2013","day","0.52","0.436","0","-11.508","0","0.0355","0.865","0.0651","0.123","0.114","126.053","50M7nY1oQuNHecs0ahWAtI","https://api.spotify.com/v1/audio-analysis/50M7nY1oQuNHecs0ahWAtI","4","1","245240","TRUE","https://api.spotify.com/v1/tracks/50M7nY1oQuNHecs0ahWAtI","FALSE","https://p.scdn.co/mp3-preview/d566beee419ec326f51b69b5cdbb2fd9285f3e00?cid=c754a384dab5409faec10df188bbe142","10","track","spotify:track:50M7nY1oQuNHecs0ahWAtI","https://open.spotify.com/track/50M7nY1oQuNHecs0ahWAtI","Trouble Will Find Me","C","minor","C minor"
"Shampoo Bottles",18.8008833333333,"Peach Pit","6fC2AcsQtd9h4BWELbbire","2vNreAH5ealo54gzwLwT6w","album","2020-10-02","2020","day","0.648","0.436","8","-9.578","1","0.0275","0.0233","0","0.0944","0.333","107.029","0KX4wOeifiS0LbMp0BRbOQ","https://api.spotify.com/v1/audio-analysis/0KX4wOeifiS0LbMp0BRbOQ","4","1","224266","TRUE","https://api.spotify.com/v1/tracks/0KX4wOeifiS0LbMp0BRbOQ","FALSE","https://p.scdn.co/mp3-preview/ad22f625d363d1594363179547a4b9769a890af5?cid=c754a384dab5409faec10df188bbe142","9","track","spotify:track:0KX4wOeifiS0LbMp0BRbOQ","https://open.spotify.com/track/0KX4wOeifiS0LbMp0BRbOQ","You and Your Friends (Deluxe)","G#","major","G# major"
"Shampoo Bottles",18.8008833333333,"Peach Pit","6fC2AcsQtd9h4BWELbbire","3Vk0be2qEuqARxrC6U5ZV3","album","2020-04-03","2020","day","0.648","0.436","8","-9.578","1","0.0275","0.0232","0","0.0944","0.333","107.019","2INUkDPCO1eQlOFmIN5VAC","https://api.spotify.com/v1/audio-analysis/2INUkDPCO1eQlOFmIN5VAC","4","1","224266","TRUE","https://api.spotify.com/v1/tracks/2INUkDPCO1eQlOFmIN5VAC","FALSE","https://p.scdn.co/mp3-preview/48ebd8d154f6440ca7f303ffeae33e5ba4d16091?cid=c754a384dab5409faec10df188bbe142","9","track","spotify:track:2INUkDPCO1eQlOFmIN5VAC","https://open.spotify.com/track/2INUkDPCO1eQlOFmIN5VAC","You and Your Friends","G#","major","G# major"
"Rearrange Us",18.7944166666667,"Mt. Joy","69tiO1fG8VWduDl3ji2qhI","0JEbkW1a2Ws7P8vMflSPc9","album","2020-06-05","2020","day","0.792","0.489","9","-7.296","1","0.0263","0.657","0.0205","0.111","0.477","98.973","1uZIL52W5zXEF55fCh5lqP","https://api.spotify.com/v1/audio-analysis/1uZIL52W5zXEF55fCh5lqP","4","1","188066","FALSE","https://api.spotify.com/v1/tracks/1uZIL52W5zXEF55fCh5lqP","FALSE","https://p.scdn.co/mp3-preview/ebf6f699aeb796ead2a3ebc2d8c4e0cea019e1e5?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:1uZIL52W5zXEF55fCh5lqP","https://open.spotify.com/track/1uZIL52W5zXEF55fCh5lqP","Rearrange Us","A","major","A major"
"Returns",18.7908666666667,"NF","6fOMl44jA4Sp5b9PpYCkzz","46xdC4Qcvscfs3Ai2RIHcv","album","2019-07-26","2019","day","0.653","0.828","5","-4.502","0","0.312","0.406","0","0.11","0.709","75.684","2uEuo87JC9tc1dzmPUtOxj","https://api.spotify.com/v1/audio-analysis/2uEuo87JC9tc1dzmPUtOxj","4","1","232053","FALSE","https://api.spotify.com/v1/tracks/2uEuo87JC9tc1dzmPUtOxj","FALSE",NA,"7","track","spotify:track:2uEuo87JC9tc1dzmPUtOxj","https://open.spotify.com/track/2uEuo87JC9tc1dzmPUtOxj","The Search","F","minor","F minor"
"My Stress",18.7615666666667,"NF","6fOMl44jA4Sp5b9PpYCkzz","46xdC4Qcvscfs3Ai2RIHcv","album","2019-07-26","2019","day","0.653","0.796","7","-4.05","0","0.245","0.24","0","0.108","0.405","160.026","0aQA9DP54h37OevE7hRc2a","https://api.spotify.com/v1/audio-analysis/0aQA9DP54h37OevE7hRc2a","4","1","252711","FALSE","https://api.spotify.com/v1/tracks/0aQA9DP54h37OevE7hRc2a","FALSE",NA,"4","track","spotify:track:0aQA9DP54h37OevE7hRc2a","https://open.spotify.com/track/0aQA9DP54h37OevE7hRc2a","The Search","G","minor","G minor"
"Can't Call It",18.4843833333333,"Spillage Village","7izarc0fRIPbdZ8cVyChRf","1QYACZF6ijryY2dHq71erf","album","2016-12-02","2016","day","0.724","0.289","8","-17.625","1","0.428","0.528","0","0.0652","0.702","137.017","0k7UxTqp57Q4oXMaYMTO9P","https://api.spotify.com/v1/audio-analysis/0k7UxTqp57Q4oXMaYMTO9P","4","1","368883","TRUE","https://api.spotify.com/v1/tracks/0k7UxTqp57Q4oXMaYMTO9P","FALSE","https://p.scdn.co/mp3-preview/c9c2221958a8402be71250f3db5b9f54629e773a?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:0k7UxTqp57Q4oXMaYMTO9P","https://open.spotify.com/track/0k7UxTqp57Q4oXMaYMTO9P","Bears Like This Too Much","G#","major","G# major"
"LA Devotee",18.3785666666667,"Panic! At The Disco","20JZFwl6HVl6yg8a4H3ZqK","6twKQ0EsUJHVlAr6XBylrj","album","2016-01-15","2016","day","0.49","0.848","9","-5.05","1","0.0645","0.00043","8.49e-06","0.0665","0.698","175.998","2fmCA13dwQQOGBIbIOWRiJ","https://api.spotify.com/v1/audio-analysis/2fmCA13dwQQOGBIbIOWRiJ","4","1","196520","FALSE","https://api.spotify.com/v1/tracks/2fmCA13dwQQOGBIbIOWRiJ","FALSE","https://p.scdn.co/mp3-preview/53ec96a0b3d7f7985623d50fdefb98712c1c2511?cid=c754a384dab5409faec10df188bbe142","7","track","spotify:track:2fmCA13dwQQOGBIbIOWRiJ","https://open.spotify.com/track/2fmCA13dwQQOGBIbIOWRiJ","Death of a Bachelor","A","major","A major"
"Being so Normal",18.3585666666667,"Peach Pit","6fC2AcsQtd9h4BWELbbire","6xduu32sm4aidoLhaxYkUA","album","2018-06-28","2018","day","0.541","0.583","6","-8.886","0","0.0507","0.674","0.00583","0.125","0.295","148.162","65sNrvOp2HLlhGTeLJ0nnk","https://api.spotify.com/v1/audio-analysis/65sNrvOp2HLlhGTeLJ0nnk","4","1","220066","FALSE","https://api.spotify.com/v1/tracks/65sNrvOp2HLlhGTeLJ0nnk","FALSE","https://p.scdn.co/mp3-preview/aa0d3dc5fc08c9b2a87c9d7c4e85e2e7d8a9ab99?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:65sNrvOp2HLlhGTeLJ0nnk","https://open.spotify.com/track/65sNrvOp2HLlhGTeLJ0nnk","Being So Normal","F#","minor","F# minor"
